order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2883897,84604,prior,9,1,13,3.0
1562576,95612,prior,32,1,19,8.0
2098678,90224,prior,13,3,14,7.0
3062831,183653,prior,6,5,20,30.0
9852,186000,prior,21,1,13,3.0
159817,149554,prior,11,0,7,14.0
2994164,10546,prior,47,1,7,5.0
2812668,39236,prior,7,5,12,16.0
2022873,63980,prior,1,4,10,
1530312,179626,prior,5,4,19,30.0
614551,139839,prior,49,2,15,13.0
1263480,154917,prior,7,6,10,4.0
1196792,152289,prior,7,6,9,5.0
711138,139116,prior,12,6,17,5.0
2340748,112557,prior,16,3,19,27.0
1092398,63004,prior,3,0,18,11.0
2713177,80605,prior,63,0,14,3.0
3028531,29103,prior,25,5,17,30.0
3260928,153523,prior,15,1,17,6.0
784508,6463,prior,7,6,11,7.0
3407241,72501,prior,9,3,9,28.0
887011,5856,prior,12,6,6,6.0
631699,48955,prior,5,4,10,30.0
1555867,112267,prior,24,1,14,9.0
2310149,105626,prior,5,2,14,30.0
214635,63506,train,17,1,16,9.0
2495478,190428,prior,37,5,12,4.0
2185699,138499,prior,3,0,9,7.0
3180642,199855,prior,33,1,16,14.0
2922998,38495,prior,50,0,9,7.0
501851,43629,prior,7,3,14,3.0
2014955,138711,prior,50,2,1,2.0
2488599,71444,train,8,4,17,21.0
343553,127659,prior,10,3,15,30.0
3030963,50356,prior,31,6,9,6.0
964777,131734,prior,7,1,14,7.0
224650,139278,prior,3,0,10,30.0
1234071,153796,prior,4,5,15,4.0
2996272,75007,prior,3,2,21,26.0
2598498,70481,prior,70,4,12,9.0
2119571,126355,prior,16,1,17,5.0
946377,97765,prior,20,4,9,7.0
3268723,177539,prior,1,4,16,
1169888,2545,prior,1,1,13,
1211186,13070,prior,1,4,11,
2604497,68057,prior,9,2,18,3.0
221435,164707,prior,45,1,21,4.0
951357,167105,prior,11,2,19,9.0
1035784,68093,prior,15,3,16,7.0
2659788,179432,prior,8,4,19,14.0
1218587,31368,prior,6,2,13,6.0
1975816,165099,prior,3,5,12,7.0
1897664,54995,prior,10,2,11,4.0
3045712,9341,prior,34,3,13,1.0
2728926,90890,prior,2,0,12,30.0
2092357,161291,prior,3,5,15,30.0
932946,131157,prior,11,6,23,15.0
3032632,189703,prior,8,2,9,7.0
1850007,114682,prior,20,4,12,6.0
733379,145862,prior,7,4,7,30.0
1767083,25640,prior,67,2,9,2.0
2384630,56624,prior,10,0,18,10.0
2894313,160123,prior,7,4,0,11.0
2914246,179143,prior,3,1,19,14.0
616304,144004,prior,4,1,10,1.0
2018464,25959,prior,29,1,9,19.0
136731,187298,prior,30,6,11,27.0
2841817,84894,prior,24,6,12,11.0
1850828,117687,prior,7,1,15,7.0
833885,10606,prior,27,5,10,3.0
846109,192317,prior,10,2,10,14.0
1714751,108482,prior,15,4,10,6.0
2576447,33771,test,32,5,10,12.0
174089,59271,prior,6,3,15,23.0
2746151,93222,prior,3,0,8,8.0
675777,152510,prior,13,5,10,7.0
2710563,168722,prior,3,2,10,6.0
694973,130369,prior,5,6,9,7.0
1937728,205653,prior,3,2,13,13.0
1584069,202035,prior,54,4,11,2.0
2137456,66481,prior,5,3,12,23.0
896168,23190,prior,28,3,14,3.0
2623999,28875,prior,35,4,17,4.0
3382519,23642,prior,3,4,14,5.0
737120,165898,prior,15,0,18,7.0
516351,73205,train,6,4,15,30.0
2321823,58811,prior,20,1,12,10.0
2652434,193938,prior,27,2,9,8.0
3408944,107523,prior,79,5,10,3.0
2074144,168365,prior,13,1,13,4.0
1093337,105188,prior,7,0,13,14.0
3081011,107660,prior,54,5,12,1.0
200373,133298,prior,36,5,17,5.0
321622,57305,prior,1,3,14,
2355946,144435,prior,36,2,14,1.0
2815682,154672,prior,9,6,9,14.0
2919045,85286,prior,1,4,13,
2954065,178986,prior,2,0,15,5.0
979777,177658,prior,1,1,16,
1158107,6625,prior,3,2,5,30.0
122384,43924,prior,20,1,14,11.0
2500478,190785,prior,15,1,10,4.0
469113,67822,prior,45,1,16,9.0
967344,86795,prior,28,1,10,7.0
969422,128369,prior,13,6,10,25.0
414135,135385,prior,31,0,18,5.0
2160612,74562,prior,19,6,15,30.0
1843261,95494,prior,14,4,11,8.0
1017949,27943,prior,9,6,16,5.0
1050342,76638,prior,3,6,10,6.0
2259614,20439,prior,14,1,13,11.0
564174,47672,prior,4,6,19,6.0
1557935,170000,prior,5,1,9,14.0
196774,63592,prior,24,1,11,4.0
3174759,111577,prior,3,6,16,30.0
1486505,185912,prior,21,4,8,6.0
1426710,139036,prior,5,0,9,7.0
3218721,86925,prior,12,4,16,10.0
1731908,100103,prior,37,2,15,8.0
2772048,98153,prior,7,1,12,15.0
2275261,127149,test,4,1,10,0.0
1078475,66031,prior,8,1,9,4.0
3010102,68206,prior,5,6,11,3.0
2343769,92439,prior,4,3,12,12.0
3418924,131951,prior,4,6,21,30.0
2063433,185977,prior,44,6,13,6.0
59751,100618,prior,13,6,15,4.0
3392668,74023,prior,16,0,9,13.0
965115,10546,prior,49,5,13,2.0
3016194,114688,prior,31,2,13,1.0
21184,124086,prior,1,0,16,
1296668,198235,prior,17,3,10,7.0
438552,148093,prior,14,5,14,9.0
193415,131819,prior,17,1,18,10.0
626063,93123,prior,52,4,15,12.0
3380997,200690,prior,1,1,13,
1551557,84192,prior,10,2,16,2.0
1595306,16933,prior,12,5,10,4.0
2243827,188539,prior,55,5,19,10.0
1336912,51386,train,7,1,21,14.0
3049141,38388,prior,5,0,11,6.0
1231949,183011,test,7,4,18,3.0
389313,171022,prior,12,6,8,4.0
2530839,173998,prior,4,6,11,6.0
681007,103877,prior,18,5,1,30.0
654930,151348,prior,58,3,14,3.0
643628,36149,prior,65,4,12,1.0
391110,182937,test,13,6,20,8.0
2968014,166231,prior,27,5,12,2.0
3282803,153830,prior,3,6,8,25.0
1866045,132602,prior,9,5,9,11.0
2957821,92493,prior,44,1,9,4.0
2719317,125205,prior,30,6,8,12.0
3103306,149256,prior,4,1,14,11.0
1168382,85954,prior,16,5,14,3.0
2085231,121592,prior,15,4,14,3.0
508350,166889,prior,2,5,17,14.0
243617,57705,prior,8,5,7,5.0
1869174,141845,prior,14,1,14,25.0
400020,144835,prior,15,1,13,7.0
256850,61653,prior,10,1,14,22.0
3213512,177896,prior,8,2,9,6.0
1571149,42034,prior,8,2,15,9.0
21008,98547,prior,10,0,19,7.0
2345131,87413,prior,6,1,19,30.0
3387914,57546,prior,36,2,0,7.0
2535052,196951,prior,13,2,13,12.0
2360904,142693,prior,9,3,0,6.0
210816,10501,prior,15,3,10,14.0
566534,46931,prior,15,3,22,2.0
3047564,174668,prior,3,1,14,2.0
926140,105295,prior,5,2,11,8.0
1952670,35050,prior,10,2,10,21.0
3344598,65956,train,42,3,12,7.0
1644467,29284,prior,3,6,11,21.0
3342854,188787,prior,1,3,7,
703517,203364,prior,2,0,15,14.0
1134251,149531,prior,2,2,15,28.0
3196691,181981,prior,4,3,19,8.0
900844,204584,prior,6,6,15,17.0
3179696,60727,prior,55,3,10,5.0
1719652,36163,prior,38,6,19,8.0
2795343,200959,prior,21,4,10,7.0
2372784,101769,prior,7,4,13,24.0
641016,53783,prior,3,4,22,29.0
507007,43555,prior,4,0,16,0.0
883541,40822,prior,8,6,10,2.0
952803,152651,prior,11,0,23,10.0
42528,23525,prior,23,5,18,4.0
146383,203440,prior,12,1,15,8.0
488376,163191,prior,24,5,8,9.0
397217,150910,prior,61,6,16,4.0
2775045,35950,prior,7,5,15,30.0
2276722,128067,prior,9,1,12,2.0
2057000,85555,prior,7,4,12,28.0
3390778,59099,prior,5,2,9,30.0
1589802,189192,train,19,0,3,30.0
1974961,57217,prior,2,4,17,5.0
3069142,130177,prior,19,4,15,8.0
1508589,17253,prior,32,6,9,5.0
4282,42962,prior,1,0,15,
510649,120778,prior,1,2,19,
1619492,18358,prior,13,6,9,2.0
940348,180521,prior,4,0,10,27.0
1388991,55240,prior,7,0,12,14.0
668828,122859,prior,8,3,17,26.0
629442,80217,prior,31,1,20,14.0
3175117,90070,prior,14,2,15,8.0
2176259,204485,prior,10,5,10,4.0
765367,183953,prior,2,4,23,8.0
1813506,182748,prior,12,3,19,7.0
1749644,39755,prior,18,1,12,5.0
2273094,107091,prior,17,5,16,4.0
1035736,52838,prior,45,4,13,7.0
2653058,114208,prior,12,6,15,20.0
842412,22031,prior,16,1,16,6.0
2138172,124234,prior,37,3,17,10.0
3110763,85038,prior,30,2,9,5.0
911770,26944,test,5,1,17,30.0
2764932,83783,prior,23,3,13,5.0
2537261,142511,prior,3,5,16,29.0
2794707,23241,prior,25,0,23,8.0
3415900,135814,prior,39,4,21,8.0
2124617,154827,prior,23,2,16,6.0
1838012,167488,prior,11,6,18,16.0
2742948,205126,prior,17,6,14,8.0
2480440,104672,prior,25,1,18,9.0
283570,47312,prior,16,6,12,4.0
1937683,99702,prior,2,1,17,0.0
2774681,161343,prior,89,3,20,8.0
2404163,194390,prior,31,6,14,7.0
2660158,41905,prior,6,2,17,30.0
1826250,843,prior,4,3,16,30.0
1725507,36966,prior,3,6,11,28.0
435985,24847,prior,17,5,7,7.0
2363322,47991,test,36,4,19,3.0
2196501,116243,prior,3,0,7,9.0
1532612,98616,prior,1,4,10,
1847477,45077,prior,7,1,17,7.0
1754968,36141,prior,18,4,19,5.0
323002,196233,prior,4,4,18,2.0
3106243,52722,prior,2,1,14,4.0
44224,858,prior,21,4,10,1.0
862099,59389,prior,1,1,17,
601022,29815,prior,2,5,14,7.0
2256747,186149,prior,14,2,16,30.0
440150,72875,prior,2,2,19,4.0
3167756,36260,prior,3,2,7,9.0
1909006,111467,prior,43,4,14,1.0
1936963,122319,prior,6,2,13,15.0
2285879,12231,prior,12,6,18,21.0
3335371,187713,prior,3,1,17,30.0
1988031,10915,prior,20,6,23,5.0
3344225,47971,prior,19,2,10,6.0
1931237,15744,prior,14,2,15,6.0
2821095,196664,prior,43,2,13,2.0
3277591,168592,prior,5,0,17,30.0
1095650,166644,prior,4,5,18,13.0
795862,125472,prior,11,6,11,7.0
3096788,97096,prior,2,4,20,20.0
1004443,18899,prior,18,1,11,22.0
1110263,114494,prior,29,6,10,13.0
1998639,53954,train,12,5,9,30.0
1082070,58719,prior,7,0,13,14.0
634950,197107,prior,22,2,14,4.0
1462793,205433,prior,10,0,12,0.0
1799529,31414,prior,5,2,15,30.0
1124348,85785,prior,3,3,0,19.0
2793613,92116,train,10,6,11,30.0
872228,154769,prior,7,0,20,10.0
2035550,63155,prior,7,5,13,14.0
3162776,123307,prior,11,0,12,7.0
3089762,92474,prior,14,1,15,30.0
1187691,161259,prior,33,3,19,2.0
892336,160652,prior,13,5,17,26.0
1139046,100632,prior,7,2,13,9.0
142492,34514,prior,3,1,14,27.0
541730,148125,prior,5,6,16,7.0
1721575,161609,test,32,0,19,13.0
2574590,14493,prior,7,5,14,2.0
800545,89664,prior,11,5,9,4.0
2694153,197040,train,5,5,10,30.0
1614069,102666,prior,98,2,16,4.0
2551105,63066,prior,10,4,13,19.0
1591337,144143,prior,20,4,9,4.0
1534825,66575,prior,1,6,16,
1506607,171792,prior,20,0,17,6.0
1451637,111890,prior,2,2,19,30.0
1368826,94686,prior,12,6,14,4.0
574127,199542,prior,3,3,11,30.0
595803,44422,prior,11,3,20,3.0
2066557,140018,prior,25,6,13,13.0
1274530,134572,prior,95,3,12,0.0
636532,114073,prior,4,1,15,18.0
1212758,139922,prior,5,0,10,14.0
2403054,19300,prior,32,2,7,1.0
134511,24516,prior,7,0,12,19.0
1913429,92431,prior,71,6,10,4.0
3290416,83317,prior,7,0,18,14.0
1883847,45208,prior,15,4,11,5.0
906855,110760,prior,3,3,14,14.0
603547,19817,prior,1,6,13,
3015683,184221,prior,9,1,9,21.0
1469765,135540,prior,8,4,5,11.0
12562,20986,train,8,4,19,23.0
1996366,148997,prior,1,0,7,
2128326,5343,prior,4,2,17,30.0
2579464,75021,prior,4,1,13,4.0
3320819,66181,prior,47,6,8,16.0
1612699,111980,prior,7,0,10,7.0
2135461,137559,prior,33,2,17,4.0
3392358,142438,prior,7,2,18,5.0
2341507,54579,train,8,1,17,30.0
3364761,79345,prior,40,1,13,7.0
490594,178563,prior,3,2,7,6.0
3243829,178916,prior,35,1,8,2.0
608961,120698,prior,31,1,19,3.0
1509492,98013,prior,3,3,21,10.0
2836255,162099,prior,19,0,16,1.0
1596913,161023,prior,13,5,11,18.0
3309871,82068,prior,41,3,18,0.0
1064038,33626,prior,54,4,9,5.0
302370,176047,prior,35,2,20,3.0
869097,47315,prior,4,2,10,30.0
3086702,105237,prior,34,6,13,14.0
790662,196085,prior,14,2,8,6.0
3409800,37754,prior,11,2,17,7.0
1467408,119687,prior,16,1,10,3.0
542010,198438,prior,24,4,10,10.0
1338073,55792,prior,8,0,10,9.0
3420397,159728,prior,21,3,14,7.0
843003,86391,prior,3,4,15,30.0
992606,24587,prior,57,3,14,7.0
816156,45930,prior,50,0,11,6.0
3046612,16364,prior,68,4,12,2.0
2419139,164990,prior,12,2,9,8.0
3247833,75943,prior,53,6,9,3.0
3183547,193007,prior,21,6,8,10.0
1753933,45339,prior,1,2,20,
3293165,190931,prior,47,6,16,3.0
2193344,69837,prior,18,5,5,5.0
2134627,106823,prior,42,5,20,3.0
1037946,2244,prior,8,5,16,4.0
2587600,160143,prior,4,3,7,30.0
2782926,78217,prior,6,6,15,6.0
2237034,147880,prior,18,3,15,15.0
555391,165510,prior,11,6,12,19.0
59230,55674,prior,7,0,13,26.0
2448258,139661,prior,18,4,6,9.0
180529,41738,prior,33,5,12,6.0
2416010,4964,train,11,3,17,30.0
2999443,201026,prior,1,6,18,
3046913,158382,prior,10,4,12,20.0
1139769,87776,prior,16,4,8,17.0
2563055,177408,train,7,5,8,30.0
1970795,143253,prior,18,5,11,11.0
1114689,75148,prior,1,4,18,
1666453,10546,prior,81,1,11,11.0
2580990,36840,prior,2,5,18,10.0
656874,196913,prior,16,0,18,9.0
2213951,99045,prior,16,5,17,7.0
705640,120233,prior,4,0,14,4.0
143837,31926,prior,4,2,11,30.0
3244924,81365,prior,5,6,15,30.0
2720191,170154,prior,1,4,13,
1045216,61951,prior,11,0,14,11.0
3392582,151091,train,5,3,22,0.0
2675912,17289,prior,7,5,13,5.0
1499910,45163,prior,2,4,16,1.0
1482371,60368,prior,8,1,15,5.0
99502,61588,prior,4,1,13,8.0
849420,187034,prior,2,2,16,0.0
1645904,98055,prior,3,6,23,7.0
2158500,147452,prior,5,4,13,0.0
1215718,74339,prior,13,1,13,10.0
1983495,149688,prior,1,1,11,
2266762,199744,prior,28,3,7,12.0
671889,174256,prior,20,4,19,7.0
1169701,130507,prior,2,5,15,12.0
1358649,180074,prior,22,4,12,1.0
1265461,69258,prior,25,1,12,7.0
5845,2184,prior,21,5,12,7.0
3143677,74387,prior,37,0,18,4.0
328547,136212,prior,25,0,8,6.0
3082840,84892,prior,7,6,14,6.0
555,40590,prior,70,2,7,4.0
3040743,91903,prior,3,4,16,30.0
1195296,186792,prior,68,6,16,4.0
564302,158617,prior,1,6,11,
3308599,5598,prior,2,5,10,14.0
2699839,168854,prior,33,2,11,1.0
1908664,46914,prior,3,1,0,22.0
2229768,22848,prior,35,5,13,25.0
794056,195962,prior,15,1,21,11.0
2379232,50939,prior,20,6,10,10.0
152021,56864,prior,1,6,8,
366056,203085,prior,39,1,16,3.0
1469075,137730,prior,13,2,22,6.0
68031,121427,prior,5,1,9,12.0
2080303,115773,prior,25,2,11,8.0
2061420,196079,prior,3,0,12,30.0
3384057,143114,test,23,4,11,11.0
2614774,24340,prior,6,0,14,2.0
1994167,69237,prior,8,2,10,29.0
3261625,14350,prior,34,3,13,5.0
2405809,80683,prior,30,6,7,7.0
1349407,196314,prior,63,2,8,2.0
2944709,74355,prior,22,2,12,1.0
2946398,36019,prior,1,6,22,
2881183,44834,prior,49,1,9,4.0
2696327,20809,prior,63,5,19,5.0
1754393,64519,prior,31,5,2,2.0
727901,28134,prior,18,0,15,8.0
301546,172340,prior,27,0,22,6.0
3284248,103232,prior,38,5,10,2.0
152059,144972,prior,13,3,15,3.0
2665456,124726,prior,6,2,15,10.0
1354448,164228,train,4,5,15,30.0
20924,91570,prior,4,3,15,30.0
1192500,148792,prior,39,5,15,3.0
253026,149790,prior,12,3,20,6.0
2074179,160247,prior,35,3,14,0.0
1315200,203174,prior,18,4,9,5.0
1246084,191281,prior,1,5,11,
2609214,133807,prior,9,5,13,7.0
1404207,123066,prior,48,2,10,1.0
1457681,29689,prior,8,1,11,13.0
67471,30679,prior,17,1,21,7.0
924050,169989,prior,31,2,20,4.0
2548137,15413,prior,2,5,8,1.0
2797,131416,prior,48,4,18,2.0
3024771,5961,prior,29,6,13,7.0
620486,68077,prior,24,1,6,3.0
1344824,188998,prior,11,2,18,6.0
1803069,133988,prior,4,0,17,7.0
1874469,51129,prior,40,1,21,3.0
1552824,200353,prior,17,3,19,9.0
2180532,182595,prior,30,1,10,3.0
3085614,138191,prior,8,4,8,28.0
2945779,77072,prior,8,6,11,13.0
2862458,74785,prior,19,5,15,3.0
3164823,123935,train,11,2,13,15.0
2288296,24771,prior,7,1,8,30.0
1259395,201649,prior,10,6,3,27.0
1026360,128222,prior,31,2,15,6.0
1537662,83932,prior,4,5,22,16.0
1904488,155102,prior,31,1,9,7.0
2567682,158620,prior,2,4,7,14.0
1086996,48916,prior,38,4,8,10.0
827532,148279,prior,13,5,7,14.0
3402835,86385,prior,9,6,15,7.0
2886006,16703,prior,23,2,9,22.0
2162934,144025,prior,4,1,13,30.0
1370290,67105,prior,18,3,12,8.0
1979420,39897,prior,8,1,9,25.0
2108100,184440,prior,19,3,12,9.0
1066318,179896,prior,38,5,12,1.0
1809176,103041,prior,19,6,16,14.0
1881585,115222,prior,2,0,19,30.0
1938646,199241,prior,5,2,13,8.0
3313817,63080,prior,4,0,17,22.0
1798110,86448,prior,6,3,15,6.0
2850853,62282,train,30,6,17,6.0
350691,45134,prior,19,0,10,14.0
2294449,13467,prior,13,5,17,5.0
3198410,170586,prior,7,2,16,11.0
1647840,127437,test,15,0,16,30.0
423126,134420,prior,9,2,9,2.0
1519559,16992,train,73,0,17,4.0
2928938,99500,prior,5,2,10,7.0
2172798,138817,prior,3,4,10,14.0
1140426,83087,prior,4,4,12,16.0
650582,70678,train,17,0,9,13.0
1871584,58521,prior,12,4,9,4.0
1114840,10998,prior,1,0,12,
1956230,181211,prior,19,5,14,7.0
35803,200639,prior,20,1,14,6.0
3235325,164924,prior,4,1,15,27.0
1714262,99460,prior,36,0,12,2.0
1999061,173937,prior,30,5,5,8.0
2891886,85176,prior,23,5,11,7.0
3150917,164399,prior,4,2,16,2.0
1736692,164680,prior,24,1,19,8.0
2392576,81487,prior,43,0,13,4.0
1393735,168577,prior,7,6,17,10.0
3344454,8663,train,4,0,17,2.0
1330432,187050,prior,9,4,21,29.0
3047045,91065,prior,28,5,0,8.0
626363,206209,prior,12,1,12,18.0
910886,149197,prior,22,5,13,3.0
1840640,36285,prior,40,5,11,10.0
796408,121248,prior,1,1,16,
23441,32618,prior,12,0,22,4.0
1682886,177438,prior,3,0,18,4.0
2710455,141906,prior,15,5,9,25.0
2158616,107134,prior,8,3,14,4.0
2930425,93208,prior,1,0,15,
209718,136751,prior,4,3,17,28.0
1683774,153426,prior,8,4,9,10.0
3336824,201692,prior,13,5,13,11.0
3368933,17251,prior,19,6,8,30.0
2378501,6465,prior,10,6,15,24.0
2544522,22287,prior,1,4,14,
750025,203066,prior,22,6,14,19.0
2558517,124582,prior,4,3,16,2.0
1628779,95103,prior,1,6,17,
133183,165310,prior,1,5,19,
1187267,111361,prior,14,6,18,4.0
355223,198217,prior,41,4,17,4.0
1971847,200788,prior,15,0,15,9.0
2290737,169457,train,4,4,14,30.0
500667,21101,prior,18,3,12,6.0
2400949,199868,prior,22,0,11,17.0
752263,195072,prior,1,3,17,
1330241,180947,prior,4,5,12,30.0
2096902,196604,prior,9,5,9,7.0
1096984,200305,prior,1,0,11,
1344694,67798,prior,60,3,14,3.0
1762581,196267,prior,11,1,10,22.0
3414874,91907,prior,1,6,7,
598469,72586,prior,60,1,10,14.0
1326087,139196,prior,8,0,14,11.0
2115819,22582,prior,27,1,12,7.0
2356882,173813,prior,15,5,9,4.0
1756935,111936,prior,96,3,20,0.0
2001556,189322,prior,7,4,16,10.0
484760,33816,train,21,5,17,30.0
1321748,152073,prior,14,5,9,14.0
789003,169311,prior,11,4,9,18.0
1030430,12305,prior,15,1,17,4.0
1235888,40820,test,15,5,18,6.0
339589,98357,prior,83,5,15,4.0
3220777,144639,prior,16,6,21,4.0
2901198,155650,prior,8,4,15,6.0
2371595,121450,prior,3,1,12,4.0
3403707,170845,prior,14,5,19,28.0
1351597,68177,prior,17,2,13,30.0
2372265,40681,prior,26,2,9,5.0
1991269,170085,prior,13,2,11,9.0
2249279,5335,prior,31,6,22,7.0
1580787,141363,prior,30,0,12,2.0
1528245,204587,prior,8,6,14,13.0
2243412,80664,prior,6,2,17,9.0
1877623,131285,prior,24,5,6,9.0
1811466,72746,prior,2,4,13,2.0
1402163,48466,train,82,0,7,4.0
1254337,58672,prior,14,0,17,25.0
1654983,141075,prior,44,1,9,6.0
1726910,81672,prior,2,0,15,14.0
1727516,65455,prior,5,4,20,1.0
408913,178680,prior,8,3,10,15.0
405452,69302,prior,1,2,20,
3235412,184289,prior,25,3,15,16.0
3317777,71107,prior,3,0,14,20.0
1126671,57690,train,15,0,22,30.0
2372158,122028,prior,1,3,12,
2275103,205262,prior,5,1,8,12.0
1380670,202870,prior,17,1,8,3.0
426833,202072,prior,1,5,10,
1599765,132105,train,12,0,15,2.0
3415039,16828,prior,8,0,15,21.0
892201,37014,prior,16,4,12,12.0
1973007,61651,prior,31,3,9,8.0
2294426,136111,prior,2,3,14,1.0
703808,77718,prior,23,1,17,28.0
364591,198998,prior,3,2,21,25.0
2262589,155589,prior,7,1,10,28.0
2379817,21193,prior,18,4,11,7.0
2312643,84210,prior,82,3,9,2.0
535041,187271,prior,14,0,13,12.0
1777630,125793,prior,13,3,13,21.0
2246121,132434,train,10,0,10,28.0
3015988,110232,train,23,0,11,11.0
340239,41620,prior,7,6,12,14.0
838543,121353,prior,40,2,13,4.0
505245,2646,prior,57,0,15,6.0
1232810,79280,prior,11,5,17,5.0
3113044,188856,prior,6,1,14,22.0
1588198,27860,prior,5,0,0,7.0
826709,143906,prior,13,3,21,4.0
2074855,138090,prior,3,3,14,14.0
2463214,53474,prior,29,5,12,5.0
358636,2487,prior,1,6,10,
2130267,176842,prior,8,0,13,8.0
2631795,43733,prior,2,3,15,30.0
433126,21516,prior,34,0,9,5.0
2410520,46186,prior,29,1,11,9.0
1127043,49318,prior,26,2,20,6.0
669812,200772,prior,11,0,13,30.0
571465,55176,prior,31,6,11,27.0
472088,56638,prior,9,1,16,3.0
2027874,82851,prior,40,4,9,4.0
3275357,71311,prior,5,3,21,1.0
2188668,37253,prior,29,1,12,17.0
123599,64522,prior,26,4,11,4.0
1782811,151313,prior,12,1,23,8.0
339470,114353,test,5,2,8,19.0
2133657,81950,prior,3,4,14,11.0
876365,123844,prior,42,6,11,7.0
1736573,10172,prior,24,4,15,4.0
1644096,174936,prior,5,3,14,14.0
370521,36531,prior,8,4,16,3.0
1361025,107012,prior,10,0,12,9.0
2096882,90684,prior,4,2,12,4.0
1700296,16508,prior,42,6,7,5.0
251862,50188,prior,3,0,14,20.0
1421176,204990,prior,12,5,16,13.0
1696985,94770,prior,45,4,9,6.0
2078058,52962,prior,7,5,15,0.0
2568814,5731,prior,6,4,19,10.0
2813508,23072,prior,55,3,16,12.0
1546126,94727,prior,37,4,17,11.0
689617,67498,prior,24,3,16,4.0
1793745,123367,prior,7,0,12,30.0
2321195,151456,prior,7,6,18,30.0
2218608,119456,prior,10,3,19,9.0
1562756,30196,prior,2,5,19,27.0
2806534,86916,prior,1,5,12,
508924,33237,prior,2,1,12,21.0
1081826,128370,prior,26,5,20,7.0
2395492,181690,prior,31,5,17,7.0
144323,151451,prior,38,4,8,6.0
3362722,22036,prior,10,5,15,2.0
2825240,185457,prior,83,1,15,1.0
3053549,53835,prior,1,1,8,
2078299,107232,prior,49,1,16,7.0
1842754,33095,prior,8,2,15,11.0
2132264,73245,prior,22,0,15,6.0
1569625,28381,prior,2,1,9,10.0
1137153,155680,prior,4,6,14,20.0
2547547,80292,prior,22,6,21,7.0
3413317,203392,prior,2,5,10,9.0
173181,15523,prior,39,1,13,3.0
2356857,150481,prior,6,6,13,1.0
888360,100228,prior,9,1,16,15.0
1233324,134990,prior,12,3,16,1.0
921386,153163,prior,14,5,13,19.0
145697,145950,prior,73,0,14,2.0
1223533,192892,prior,14,5,22,8.0
1030359,93894,prior,11,2,15,7.0
993327,106555,prior,1,1,15,
2213774,24609,prior,55,0,14,1.0
1573512,170542,prior,6,1,10,4.0
1432908,68765,prior,23,5,9,15.0
2455872,154316,prior,15,1,12,5.0
3128281,37846,prior,42,0,17,3.0
3401416,7388,prior,10,5,19,11.0
544010,126537,prior,70,1,8,3.0
1914541,176903,prior,5,5,16,3.0
1892983,12386,prior,37,0,20,8.0
3259117,136664,prior,11,4,13,2.0
3171573,64852,prior,24,1,15,3.0
1753401,98232,prior,5,3,7,24.0
1074472,107936,prior,15,1,8,8.0
2545523,13241,prior,18,6,9,4.0
97552,119625,prior,4,2,18,8.0
302378,177886,test,5,2,12,30.0
2542122,75823,prior,9,3,20,17.0
777298,118218,prior,46,6,10,1.0
2715639,55527,prior,29,6,10,5.0
2790201,143744,prior,8,3,14,17.0
1352518,83162,prior,18,0,14,6.0
1611539,164073,prior,44,3,17,2.0
1695465,100071,prior,21,2,17,15.0
3045677,15849,prior,2,6,14,5.0
1007686,11126,prior,19,1,14,6.0
2695390,80277,prior,34,4,16,9.0
2274398,144681,prior,4,3,2,30.0
2735374,136314,train,13,4,17,20.0
1878000,196710,prior,68,2,11,1.0
202423,96027,prior,9,4,15,9.0
569399,183890,prior,46,1,13,5.0
2900513,89005,prior,19,1,17,5.0
1640839,157328,prior,26,1,7,6.0
1434708,23728,prior,4,4,9,26.0
139984,135429,prior,8,0,16,8.0
1952041,116908,prior,21,0,15,15.0
2981274,40742,prior,13,6,8,5.0
785351,145483,prior,4,0,16,14.0
1563125,97489,prior,49,0,11,6.0
2668271,98361,prior,5,0,18,30.0
2363753,204490,prior,29,2,15,30.0
81182,84047,prior,70,5,9,4.0
662359,60818,prior,3,1,8,9.0
1351800,92111,prior,1,4,13,
822978,32908,prior,8,6,15,5.0
1729750,12245,prior,9,3,14,8.0
2674334,173679,prior,6,3,18,6.0
176818,23611,prior,23,6,17,14.0
1330121,137689,prior,33,2,17,6.0
2443745,121872,prior,34,3,11,6.0
740838,63569,prior,1,1,17,
2408723,135691,prior,19,4,12,3.0
3125317,12830,prior,25,2,14,7.0
1907703,138500,prior,23,1,10,15.0
201136,83415,prior,31,1,8,7.0
899337,196864,prior,5,6,15,14.0
3304944,196354,prior,27,6,23,6.0
2843222,179592,prior,12,5,21,7.0
866111,29453,prior,15,3,10,7.0
810835,7829,prior,2,6,8,30.0
2719419,14916,prior,21,0,10,6.0
1927761,72772,prior,18,2,17,2.0
7256,204401,prior,29,0,8,5.0
